"geoid","income","buildingAge","area","higherEduRate","marriageRate","commuteTime","liveAloneRate","maleRate","avgAge","Site_EUI__","BBL","buildingType"
360610037001,138175.675675676,20,199216,0.723823975720789,0.190995907230559,27.4871794871795,0.272972972972973,0.583606557377049,34.7513661202186,86.3,1005947503,"Multifamily Housing"
360610037001,138175.675675676,11,59720,0.723823975720789,0.190995907230559,27.4871794871795,0.272972972972973,0.583606557377049,34.7513661202186,118.8,1005970005,"Hotel"
360610040004,90364.9635036496,21,88208,0.73551637279597,0.102693602693603,34.154028436019,0.625304136253041,0.673400673400673,36.4116161616162,68.3,1004517502,"Multifamily Housing"
360610040005,92401.2415349887,94,121503,0.69272030651341,0.243283582089552,37.4588957055215,0.669300225733634,0.624170965364775,47.2623434045689,99,1004520002,"Multifamily Housing"
360610040006,90615.0793650794,54,102314,0.835486063902107,0.0814639905548996,30.5985518905873,0.531746031746032,0.48494983277592,35.520624303233,333.9,1004550005,"Hospital (General Medical & Surgical)"
360610047001,100850.86042065,123,55710,0.715625,0.0845921450151057,25.5669642857143,0.783938814531549,0.665689149560117,43.7126099706745,58.9,1004870008,"Office"
360610038001,80365.9370725034,63,54745,0.776246023329799,0.0467479674796748,25.5316455696203,0.626538987688098,0.407894736842105,34.9861842105263,43.2,1004627501,"Multifamily Housing"
360610043003,85032.514450867,97,63587,0.666666666666667,0.171575846833579,30.594327176781,0.296242774566474,0.467559943582511,40.9337094499295,160.2,1004950011,"Multifamily Housing"
360610043003,85032.514450867,26,67300,0.666666666666667,0.171575846833579,30.594327176781,0.296242774566474,0.467559943582511,40.9337094499295,66.5,1004950033,"Multifamily Housing"
360610043003,85032.514450867,111,56340,0.666666666666667,0.171575846833579,30.594327176781,0.296242774566474,0.467559943582511,40.9337094499295,79.9,1004960036,"Office"
360610049001,114366.776315789,123,54300,0.782889426957224,0.287331917905166,23.0607255520505,0.256578947368421,0.547411285631181,44.130890052356,56,1005000005,"Multifamily Housing"
